INSERT INTO PACCHI VALUES
(401, 4, TO_TIMESTAMP('2020-11-09 22:31:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 6.0, FALSE),
(1085, 23, TO_TIMESTAMP('2021-12-12 03:12:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 4.5, TRUE),
(1086, 36, TO_TIMESTAMP('2021-08-13 23:52:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 3.75, FALSE),
(1087, 69, TO_TIMESTAMP('2022-11-27 15:55:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Grande', 6.75, FALSE),
(1088, 60, TO_TIMESTAMP('2020-03-24 11:34:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 3.0, FALSE),
(1089, 26, TO_TIMESTAMP('2020-03-16 14:06:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Piccolo', 1.5, FALSE),
(1090, 87, TO_TIMESTAMP('2022-12-19 22:25:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 1.5, TRUE),
(1091, 57, TO_TIMESTAMP('2021-06-25 14:08:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 2.25, TRUE),
(1092, 26, TO_TIMESTAMP('2022-11-27 23:36:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 0.75, TRUE),
(1093, 61, TO_TIMESTAMP('2021-12-30 15:53:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 6.0, FALSE),
(1094, 43, TO_TIMESTAMP('2022-11-16 09:12:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Medio', 2.25, TRUE),
(1095, 4, TO_TIMESTAMP('2020-11-04 01:36:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 7.5, TRUE),
(1096, 9, TO_TIMESTAMP('2022-04-05 10:05:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 6.0, TRUE),
(1097, 90, TO_TIMESTAMP('2021-10-12 00:02:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 3.0, FALSE),
(1098, 13, TO_TIMESTAMP('2022-05-30 06:52:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Piccolo', 4.5, FALSE),
(1099, 27, TO_TIMESTAMP('2022-06-10 07:59:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Grande', 2.25, FALSE),
(1100, 76, TO_TIMESTAMP('2021-10-25 06:40:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Medio', 4.5, FALSE),
(1101, 90, TO_TIMESTAMP('2021-07-16 23:30:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 0.75, TRUE),
(1102, 67, TO_TIMESTAMP('2023-04-01 13:37:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 0.75, TRUE),
(1103, 11, TO_TIMESTAMP('2020-05-30 01:50:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 2.25, FALSE),
(1104, 48, TO_TIMESTAMP('2022-02-12 01:14:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 3.0, FALSE),
(1105, 37, TO_TIMESTAMP('2020-03-02 07:56:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 7.5, TRUE),
(1106, 17, TO_TIMESTAMP('2020-04-20 10:17:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 7.5, TRUE),
(1107, 83, TO_TIMESTAMP('2020-10-30 00:17:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 3.75, TRUE),
(1108, 99, TO_TIMESTAMP('2021-09-03 03:16:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 6.0, TRUE),
(1109, 69, TO_TIMESTAMP('2020-08-13 12:13:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 7.5, FALSE),
(1110, 83, TO_TIMESTAMP('2021-08-21 18:50:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 6.0, TRUE),
(1111, 66, TO_TIMESTAMP('2020-10-14 05:56:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 5.25, FALSE),
(1112, 65, TO_TIMESTAMP('2021-01-03 12:52:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 6.75, FALSE),
(1113, 70, TO_TIMESTAMP('2023-03-05 15:10:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 6.75, TRUE),
(1114, 53, TO_TIMESTAMP('2021-12-24 23:54:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 1.5, FALSE),
(1115, 4, TO_TIMESTAMP('2022-02-09 12:57:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 7.5, TRUE),
(1116, 96, TO_TIMESTAMP('2022-03-03 16:57:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 1.5, FALSE),
(1117, 15, TO_TIMESTAMP('2020-04-07 08:35:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 3.0, FALSE),
(1118, 80, TO_TIMESTAMP('2020-07-31 04:01:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 3.0, FALSE),
(1119, 45, TO_TIMESTAMP('2021-08-20 18:17:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 2.25, FALSE),
(1120, 65, TO_TIMESTAMP('2023-01-14 07:13:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 0.75, TRUE),
(1121, 48, TO_TIMESTAMP('2021-03-12 08:22:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 2.25, FALSE),
(1122, 69, TO_TIMESTAMP('2022-08-05 13:11:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 5.25, TRUE),
(1123, 24, TO_TIMESTAMP('2023-03-20 06:32:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 7.5, FALSE),
(1124, 55, TO_TIMESTAMP('2021-10-19 05:52:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 5.25, FALSE),
(1125, 35, TO_TIMESTAMP('2022-10-11 13:55:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 2.25, TRUE),
(1126, 71, TO_TIMESTAMP('2022-10-20 02:27:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 6.0, TRUE),
(1127, 57, TO_TIMESTAMP('2022-07-25 15:53:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 6.75, TRUE),
(1128, 84, TO_TIMESTAMP('2020-11-23 07:46:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 5.25, FALSE),
(1129, 100, TO_TIMESTAMP('2022-07-21 05:08:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 1.5, TRUE),
(1130, 39, TO_TIMESTAMP('2020-07-27 20:14:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 2.25, TRUE),
(1131, 65, TO_TIMESTAMP('2021-03-30 04:52:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Piccolo', 3.75, TRUE),
(1132, 24, TO_TIMESTAMP('2021-05-10 20:03:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 5.25, FALSE),
(1133, 47, TO_TIMESTAMP('2021-05-01 22:56:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 3.0, TRUE),
(1134, 6, TO_TIMESTAMP('2020-06-11 10:41:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 0.75, TRUE),
(1135, 11, TO_TIMESTAMP('2020-07-02 12:50:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 3.0, TRUE),
(1136, 37, TO_TIMESTAMP('2023-03-30 22:56:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 4.5, FALSE),
(1137, 86, TO_TIMESTAMP('2022-09-20 02:03:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 3.0, TRUE),
(1138, 86, TO_TIMESTAMP('2022-07-19 00:19:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 7.5, FALSE),
(1139, 45, TO_TIMESTAMP('2022-04-01 10:38:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 6.75, TRUE),
(1140, 47, TO_TIMESTAMP('2020-08-03 05:29:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Medio', 4.5, FALSE),
(1141, 1, TO_TIMESTAMP('2022-10-27 11:06:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 7.5, FALSE),
(1142, 39, TO_TIMESTAMP('2021-07-01 14:08:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 2.25, TRUE),
(1143, 55, TO_TIMESTAMP('2021-01-12 02:49:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 6.0, TRUE),
(1144, 35, TO_TIMESTAMP('2020-11-12 21:04:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 3.75, FALSE),
(1145, 91, TO_TIMESTAMP('2022-06-13 04:47:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 3.75, FALSE),
(1146, 2, TO_TIMESTAMP('2023-04-03 23:37:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 3.75, FALSE),
(1147, 76, TO_TIMESTAMP('2022-09-20 11:07:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 3.0, FALSE),
(1148, 69, TO_TIMESTAMP('2020-12-10 01:53:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 6.0, FALSE),
(1149, 83, TO_TIMESTAMP('2022-05-04 04:10:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 1.5, FALSE),
(1150, 31, TO_TIMESTAMP('2021-07-12 06:36:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 3.75, TRUE),
(1151, 84, TO_TIMESTAMP('2020-06-19 03:13:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 6.0, TRUE),
(1152, 85, TO_TIMESTAMP('2021-03-24 16:08:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 7.5, TRUE),
(1153, 57, TO_TIMESTAMP('2021-08-31 12:56:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 2.25, TRUE),
(1154, 5, TO_TIMESTAMP('2022-08-25 04:15:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 4.5, TRUE),
(1155, 39, TO_TIMESTAMP('2020-12-26 03:53:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Piccolo', 6.0, TRUE),
(1156, 87, TO_TIMESTAMP('2020-08-12 20:49:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 6.75, FALSE),
(1157, 25, TO_TIMESTAMP('2020-12-31 03:05:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 2.25, TRUE),
(1158, 99, TO_TIMESTAMP('2021-09-20 15:40:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 1.5, TRUE),
(1159, 28, TO_TIMESTAMP('2022-08-01 04:10:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 6.75, FALSE),
(1160, 9, TO_TIMESTAMP('2022-03-29 04:33:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 6.0, TRUE),
(1161, 98, TO_TIMESTAMP('2020-11-21 12:44:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 6.75, TRUE),
(1162, 98, TO_TIMESTAMP('2020-04-18 09:28:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 6.75, TRUE),
(1163, 33, TO_TIMESTAMP('2021-01-26 13:07:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 3.0, TRUE),
(1164, 56, TO_TIMESTAMP('2020-12-04 20:23:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 5.25, FALSE),
(1165, 66, TO_TIMESTAMP('2021-08-23 08:27:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 0.75, TRUE),
(1166, 67, TO_TIMESTAMP('2021-11-16 16:22:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 5.25, FALSE),
(1167, 51, TO_TIMESTAMP('2020-01-27 09:37:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 3.0, TRUE),
(1168, 67, TO_TIMESTAMP('2022-10-08 05:13:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 5.25, TRUE),
(1169, 78, TO_TIMESTAMP('2021-07-05 17:44:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 0.75, TRUE),
(1170, 13, TO_TIMESTAMP('2021-01-31 03:56:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 3.75, TRUE),
(1171, 70, TO_TIMESTAMP('2020-08-12 23:15:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Grande', 6.0, TRUE),
(1172, 80, TO_TIMESTAMP('2022-03-31 03:06:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 3.75, FALSE),
(1173, 39, TO_TIMESTAMP('2022-12-10 11:14:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 7.5, TRUE),
(1174, 39, TO_TIMESTAMP('2022-12-17 13:23:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Medio', 7.5, FALSE),
(1175, 6, TO_TIMESTAMP('2020-03-24 00:32:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 1.5, TRUE),
(1176, 49, TO_TIMESTAMP('2021-07-30 19:23:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 1.5, TRUE),
(1177, 65, TO_TIMESTAMP('2021-09-27 04:43:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 3.75, TRUE),
(1178, 13, TO_TIMESTAMP('2022-01-17 06:55:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 0.75, FALSE),
(1179, 99, TO_TIMESTAMP('2021-04-09 15:14:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 5.25, TRUE),
(1180, 50, TO_TIMESTAMP('2022-05-04 22:14:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 1.5, FALSE),
(1181, 7, TO_TIMESTAMP('2021-02-01 08:32:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 4.5, FALSE),
(1182, 18, TO_TIMESTAMP('2020-01-26 12:23:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 1.5, FALSE),
(1183, 17, TO_TIMESTAMP('2022-08-15 21:54:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Grande', 5.25, FALSE),
(1184, 96, TO_TIMESTAMP('2020-04-30 21:43:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 6.0, FALSE),
(1185, 81, TO_TIMESTAMP('2020-01-17 09:02:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 3.0, TRUE),
(1186, 66, TO_TIMESTAMP('2020-07-23 06:23:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Medio', 6.75, FALSE),
(1187, 78, TO_TIMESTAMP('2021-12-20 02:30:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 0.75, FALSE),
(1188, 64, TO_TIMESTAMP('2021-01-31 16:05:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 4.5, FALSE),
(1189, 23, TO_TIMESTAMP('2022-12-14 09:40:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Grande', 1.5, FALSE),
(1190, 17, TO_TIMESTAMP('2020-04-08 06:03:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 6.75, TRUE),
(1191, 75, TO_TIMESTAMP('2022-05-19 08:33:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Piccolo', 2.25, TRUE),
(1192, 21, TO_TIMESTAMP('2021-09-05 14:11:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 3.75, FALSE),
(1193, 53, TO_TIMESTAMP('2022-01-29 05:59:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 3.75, FALSE),
(1194, 47, TO_TIMESTAMP('2022-05-11 14:29:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 0.75, TRUE),
(1195, 34, TO_TIMESTAMP('2021-01-11 02:16:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 0.75, FALSE),
(1196, 27, TO_TIMESTAMP('2021-10-23 20:23:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 3.0, FALSE),
(1197, 1, TO_TIMESTAMP('2020-12-04 18:37:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 0.75, TRUE),
(1198, 24, TO_TIMESTAMP('2022-07-12 04:11:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 1.5, FALSE),
(1199, 17, TO_TIMESTAMP('2021-02-10 23:11:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Medio', 5.25, FALSE),
(1200, 65, TO_TIMESTAMP('2022-03-21 13:04:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Grande', 3.0, TRUE),
(1201, 42, TO_TIMESTAMP('2021-11-18 02:39:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Grande', 2.25, FALSE),
(1202, 33, TO_TIMESTAMP('2023-01-07 19:37:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 5.25, TRUE),
(1203, 97, TO_TIMESTAMP('2022-05-23 01:55:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 3.75, FALSE),
(1204, 2, TO_TIMESTAMP('2022-08-06 04:48:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 4.5, TRUE),
(1205, 96, TO_TIMESTAMP('2022-11-26 08:18:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Medio', 3.0, TRUE),
(1206, 37, TO_TIMESTAMP('2020-10-18 01:49:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 1.5, TRUE),
(1207, 6, TO_TIMESTAMP('2022-06-19 12:02:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Piccolo', 7.5, TRUE),
(1208, 92, TO_TIMESTAMP('2022-02-24 08:44:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 6.0, TRUE),
(1209, 24, TO_TIMESTAMP('2021-03-20 13:21:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 0.75, TRUE),
(1210, 35, TO_TIMESTAMP('2021-08-14 15:46:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 3.0, TRUE),
(1211, 1, TO_TIMESTAMP('2020-02-15 13:50:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 6.75, FALSE),
(1212, 100, TO_TIMESTAMP('2023-02-22 21:47:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 1.5, FALSE),
(1213, 72, TO_TIMESTAMP('2022-07-18 13:11:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Grande', 5.25, FALSE),
(1214, 64, TO_TIMESTAMP('2021-11-28 11:56:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 3.75, TRUE),
(1215, 4, TO_TIMESTAMP('2022-11-26 04:25:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 6.0, FALSE),
(1216, 97, TO_TIMESTAMP('2020-09-28 01:09:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 3.75, TRUE),
(1217, 32, TO_TIMESTAMP('2021-12-02 17:46:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 6.75, TRUE),
(1218, 28, TO_TIMESTAMP('2021-02-18 02:34:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 6.75, TRUE),
(1219, 12, TO_TIMESTAMP('2022-01-08 03:05:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 0.75, TRUE),
(1220, 64, TO_TIMESTAMP('2020-02-01 14:47:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Grande', 0.75, FALSE),
(1221, 79, TO_TIMESTAMP('2021-11-02 18:11:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 5.25, TRUE),
(1222, 84, TO_TIMESTAMP('2021-06-16 10:25:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 7.5, FALSE),
(1223, 34, TO_TIMESTAMP('2022-07-24 04:57:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 0.75, FALSE),
(1224, 53, TO_TIMESTAMP('2022-06-28 00:53:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 7.5, TRUE),
(1225, 22, TO_TIMESTAMP('2022-01-25 04:23:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 3.0, TRUE),
(1226, 5, TO_TIMESTAMP('2021-07-08 23:07:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 2.25, TRUE),
(1227, 86, TO_TIMESTAMP('2022-12-05 22:57:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 6.0, TRUE),
(1228, 49, TO_TIMESTAMP('2022-08-04 21:43:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 7.5, FALSE),
(1229, 99, TO_TIMESTAMP('2022-08-07 06:56:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Medio', 2.25, TRUE),
(1230, 27, TO_TIMESTAMP('2021-02-15 21:18:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 6.0, FALSE),
(1231, 87, TO_TIMESTAMP('2023-01-25 12:36:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 6.75, TRUE),
(1232, 5, TO_TIMESTAMP('2022-03-19 22:06:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 7.5, TRUE),
(1233, 71, TO_TIMESTAMP('2020-03-16 11:58:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 4.5, FALSE),
(1234, 70, TO_TIMESTAMP('2022-07-24 20:02:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 5.25, FALSE),
(1235, 100, TO_TIMESTAMP('2020-12-09 23:03:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 5.25, FALSE),
(1236, 93, TO_TIMESTAMP('2020-10-08 05:28:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 2.25, FALSE),
(1237, 32, TO_TIMESTAMP('2022-04-21 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 6.75, TRUE),
(1238, 16, TO_TIMESTAMP('2020-05-02 22:21:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 1.5, TRUE),
(1239, 53, TO_TIMESTAMP('2021-02-19 07:31:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 2.25, TRUE),
(1240, 47, TO_TIMESTAMP('2020-11-28 22:52:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 3.0, TRUE),
(1241, 61, TO_TIMESTAMP('2021-12-13 13:54:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 5.25, TRUE),
(1242, 5, TO_TIMESTAMP('2021-04-23 06:40:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 2.25, FALSE),
(1243, 38, TO_TIMESTAMP('2020-11-07 16:02:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 6.0, TRUE),
(1244, 48, TO_TIMESTAMP('2021-06-26 12:14:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 2.25, FALSE),
(1245, 79, TO_TIMESTAMP('2023-01-14 18:23:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 4.5, FALSE),
(1246, 64, TO_TIMESTAMP('2021-06-28 23:02:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 0.75, TRUE),
(1247, 27, TO_TIMESTAMP('2020-04-11 21:56:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Piccolo', 6.75, FALSE),
(1248, 95, TO_TIMESTAMP('2020-10-13 13:17:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 3.0, TRUE),
(1249, 19, TO_TIMESTAMP('2021-09-05 19:44:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 3.75, FALSE),
(1250, 20, TO_TIMESTAMP('2022-05-04 11:31:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 3.75, TRUE),
(1251, 70, TO_TIMESTAMP('2020-07-07 05:00:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 3.0, TRUE),
(1252, 42, TO_TIMESTAMP('2021-05-12 13:03:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 1.5, TRUE),
(1253, 16, TO_TIMESTAMP('2020-04-22 01:17:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 6.0, FALSE),
(1254, 16, TO_TIMESTAMP('2020-04-27 11:11:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 0.75, FALSE),
(1255, 15, TO_TIMESTAMP('2022-10-29 11:55:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 1.5, FALSE),
(1256, 72, TO_TIMESTAMP('2020-06-30 21:49:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 3.0, FALSE),
(1257, 14, TO_TIMESTAMP('2022-01-20 05:34:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Medio', 4.5, TRUE),
(1258, 21, TO_TIMESTAMP('2022-07-15 15:26:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Grande', 3.0, TRUE),
(1259, 31, TO_TIMESTAMP('2020-06-27 09:54:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 3.0, TRUE),
(1260, 79, TO_TIMESTAMP('2023-01-18 17:31:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 5.25, TRUE),
(1261, 40, TO_TIMESTAMP('2020-10-01 00:45:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 6.75, TRUE),
(1262, 20, TO_TIMESTAMP('2022-05-09 22:48:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 3.0, TRUE),
(1263, 8, TO_TIMESTAMP('2020-12-16 21:19:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 4.5, FALSE),
(1264, 26, TO_TIMESTAMP('2022-04-03 21:38:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 1.5, TRUE),
(1265, 61, TO_TIMESTAMP('2021-07-22 13:41:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 6.0, TRUE),
(1266, 60, TO_TIMESTAMP('2022-09-05 13:49:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 6.0, FALSE),
(1267, 25, TO_TIMESTAMP('2022-08-12 04:18:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Piccolo', 2.25, FALSE),
