101, 'PCR-SO', 48, 28, TO_TIMESTAMP('2021-03-26 12:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-26 21:04:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
192, 'SO-PCR', 34, 54, TO_TIMESTAMP('2020-08-11 16:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-12 13:07:00', 'YYYY-MM-DD HH24:MI:SS'), 47),
193, 'PCR-SO', 53, 33, TO_TIMESTAMP('2020-10-10 02:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-10 12:44:00', 'YYYY-MM-DD HH24:MI:SS'), 44),
193, 'SO-CRS', 33, 13, TO_TIMESTAMP('2020-10-10 12:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-10 19:27:00', 'YYYY-MM-DD HH24:MI:SS'), 19),
193, 'CRS-CRS', 13, 12, TO_TIMESTAMP('2020-10-10 19:27:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-12 13:39:00', 'YYYY-MM-DD HH24:MI:SS'), 57),
193, 'CRS-SO', 12, 32, TO_TIMESTAMP('2020-10-12 13:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-12 18:38:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
193, 'SO-PCR', 32, 52, TO_TIMESTAMP('2020-10-12 18:38:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-14 13:56:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
194, 'PCR-SO', 46, 26, TO_TIMESTAMP('2021-09-06 17:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-07 12:20:00', 'YYYY-MM-DD HH24:MI:SS'), 86),
194, 'SO-CRS', 26, 6, TO_TIMESTAMP('2021-09-07 12:20:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-09 03:27:00', 'YYYY-MM-DD HH24:MI:SS'), 6),
194, 'CRS-CRS', 6, 13, TO_TIMESTAMP('2021-09-09 03:27:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-09 23:10:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
194, 'CRS-SO', 13, 33, TO_TIMESTAMP('2021-09-09 23:10:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-11 22:09:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
194, 'SO-PCR', 33, 53, TO_TIMESTAMP('2021-09-11 22:09:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-12 15:35:00', 'YYYY-MM-DD HH24:MI:SS'), 24),
195, 'PCR-SO', 47, 27, TO_TIMESTAMP('2020-10-09 10:38:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-11 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 57),
195, 'SO-CRS', 27, 7, TO_TIMESTAMP('2020-10-11 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-12 20:15:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
195, 'CRS-CRS', 7, 14, TO_TIMESTAMP('2020-10-12 20:15:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-14 11:35:00', 'YYYY-MM-DD HH24:MI:SS'), 61),
195, 'CRS-SO', 14, 34, TO_TIMESTAMP('2020-10-14 11:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-16 09:05:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
195, 'SO-PCR', 34, 54, TO_TIMESTAMP('2020-10-16 09:05:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-16 20:26:00', 'YYYY-MM-DD HH24:MI:SS'), 2),
196, 'PCR-SO', 50, 30, TO_TIMESTAMP('2021-02-19 04:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-02-19 15:23:00', 'YYYY-MM-DD HH24:MI:SS'), 94),
196, 'SO-CRS', 30, 10, TO_TIMESTAMP('2021-02-19 15:23:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-02-20 14:50:00', 'YYYY-MM-DD HH24:MI:SS'), 86),
196, 'CRS-CRS', 10, 5, TO_TIMESTAMP('2021-02-20 14:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-02-21 13:13:00', 'YYYY-MM-DD HH24:MI:SS'), 72),
196, 'CRS-SO', 5, 25, TO_TIMESTAMP('2021-02-21 13:13:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-02-21 17:10:00', 'YYYY-MM-DD HH24:MI:SS'), 60),
196, 'SO-PCR', 25, 45, TO_TIMESTAMP('2021-02-21 17:10:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-02-23 02:21:00', 'YYYY-MM-DD HH24:MI:SS'), 60),
197, 'PCR-SO', 44, 24, TO_TIMESTAMP('2022-06-25 08:23:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-27 05:08:00', 'YYYY-MM-DD HH24:MI:SS'), 11),
197, 'SO-CRS', 24, 4, TO_TIMESTAMP('2022-06-27 05:08:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-27 12:12:00', 'YYYY-MM-DD HH24:MI:SS'), 44),
197, 'CRS-CRS', 4, 19, TO_TIMESTAMP('2022-06-27 12:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-29 08:42:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
197, 'CRS-SO', 19, 39, TO_TIMESTAMP('2022-06-29 08:42:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-30 14:27:00', 'YYYY-MM-DD HH24:MI:SS'), 26),
197, 'SO-PCR', 39, 59, TO_TIMESTAMP('2022-06-30 14:27:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-07-02 07:02:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
198, 'PCR-SO', 54, 34, TO_TIMESTAMP('2020-04-13 13:06:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-14 02:48:00', 'YYYY-MM-DD HH24:MI:SS'), 12),
198, 'SO-CRS', 34, 14, TO_TIMESTAMP('2020-04-14 02:48:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-15 20:34:00', 'YYYY-MM-DD HH24:MI:SS'), 60),
198, 'CRS-CRS', 14, 9, TO_TIMESTAMP('2020-04-15 20:34:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-16 19:46:00', 'YYYY-MM-DD HH24:MI:SS'), 41),
198, 'CRS-SO', 9, 29, TO_TIMESTAMP('2020-04-16 19:46:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-18 16:58:00', 'YYYY-MM-DD HH24:MI:SS'), 24),
198, 'SO-PCR', 29, 49, TO_TIMESTAMP('2020-04-18 16:58:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-20 06:13:00', 'YYYY-MM-DD HH24:MI:SS'), 33),
199, 'PCR-SO', 41, 21, TO_TIMESTAMP('2022-08-20 22:09:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-21 14:13:00', 'YYYY-MM-DD HH24:MI:SS'), 52),
199, 'SO-CRS', 21, 1, TO_TIMESTAMP('2022-08-21 14:13:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-22 18:42:00', 'YYYY-MM-DD HH24:MI:SS'), 96),
199, 'CRS-CRS', 1, 4, TO_TIMESTAMP('2022-08-22 18:42:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-22 23:06:00', 'YYYY-MM-DD HH24:MI:SS'), 72),
199, 'CRS-SO', 4, 24, TO_TIMESTAMP('2022-08-22 23:06:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-24 09:22:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
199, 'SO-PCR', 24, 44, TO_TIMESTAMP('2022-08-24 09:22:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-25 03:33:00', 'YYYY-MM-DD HH24:MI:SS'), 61),
200, 'PCR-SO', 49, 29, TO_TIMESTAMP('2022-08-13 11:53:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-13 16:33:00', 'YYYY-MM-DD HH24:MI:SS'), 77),
200, 'SO-CRS', 29, 9, TO_TIMESTAMP('2022-08-13 16:33:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-15 04:30:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
200, 'CRS-CRS', 9, 19, TO_TIMESTAMP('2022-08-15 04:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-16 01:19:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
200, 'CRS-SO', 19, 39, TO_TIMESTAMP('2022-08-16 01:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-17 14:25:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
200, 'SO-PCR', 39, 59, TO_TIMESTAMP('2022-08-17 14:25:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-08-19 05:05:00', 'YYYY-MM-DD HH24:MI:SS'), 18),
201, 'PCR-SO', 54, 34, TO_TIMESTAMP('2022-10-24 09:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-10-24 15:25:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
201, 'SO-CRS', 34, 14, TO_TIMESTAMP('2022-10-24 15:25:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-10-25 06:44:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
201, 'CRS-CRS', 14, 10, TO_TIMESTAMP('2022-10-25 06:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-10-25 10:51:00', 'YYYY-MM-DD HH24:MI:SS'), 46),
201, 'CRS-SO', 10, 30, TO_TIMESTAMP('2022-10-25 10:51:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-10-26 03:19:00', 'YYYY-MM-DD HH24:MI:SS'), 71),
201, 'SO-PCR', 30, 50, TO_TIMESTAMP('2022-10-26 03:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-10-26 21:32:00', 'YYYY-MM-DD HH24:MI:SS'), 14),
202, 'PCR-SO', 47, 27, TO_TIMESTAMP('2021-10-15 08:06:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-15 20:08:00', 'YYYY-MM-DD HH24:MI:SS'), 14),
202, 'SO-CRS', 27, 7, TO_TIMESTAMP('2021-10-15 20:08:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-17 05:44:00', 'YYYY-MM-DD HH24:MI:SS'), 83),
202, 'CRS-CRS', 7, 5, TO_TIMESTAMP('2021-10-17 05:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-19 03:42:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
202, 'CRS-SO', 5, 25, TO_TIMESTAMP('2021-10-19 03:42:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-20 16:03:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
202, 'SO-PCR', 25, 45, TO_TIMESTAMP('2021-10-20 16:03:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-21 04:25:00', 'YYYY-MM-DD HH24:MI:SS'), 28),
203, 'PCR-SO', 54, 34, TO_TIMESTAMP('2021-11-03 15:14:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-04 23:19:00', 'YYYY-MM-DD HH24:MI:SS'), 77),
203, 'SO-CRS', 34, 14, TO_TIMESTAMP('2021-11-04 23:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-05 20:21:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
203, 'CRS-CRS', 14, 1, TO_TIMESTAMP('2021-11-05 20:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-07 09:10:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
203, 'CRS-SO', 1, 21, TO_TIMESTAMP('2021-11-07 09:10:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-09 00:28:00', 'YYYY-MM-DD HH24:MI:SS'), 2),
203, 'SO-PCR', 21, 41, TO_TIMESTAMP('2021-11-09 00:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-10 11:48:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
204, 'PCR-SO', 44, 24, TO_TIMESTAMP('2020-07-31 07:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-01 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
204, 'SO-CRS', 24, 4, TO_TIMESTAMP('2020-08-01 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-03 05:02:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
204, 'CRS-CRS', 4, 13, TO_TIMESTAMP('2020-08-03 05:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-03 09:27:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
204, 'CRS-SO', 13, 33, TO_TIMESTAMP('2020-08-03 09:27:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-03 19:50:00', 'YYYY-MM-DD HH24:MI:SS'), 45),
204, 'SO-PCR', 33, 53, TO_TIMESTAMP('2020-08-03 19:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-04 06:28:00', 'YYYY-MM-DD HH24:MI:SS'), 46),
205, 'PCR-SO', 44, 24, TO_TIMESTAMP('2022-01-08 08:43:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-08 23:25:00', 'YYYY-MM-DD HH24:MI:SS'), 24),
205, 'SO-CRS', 24, 4, TO_TIMESTAMP('2022-01-08 23:25:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-09 20:19:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
205, 'CRS-CRS', 4, 14, TO_TIMESTAMP('2022-01-09 20:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-10 13:20:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
205, 'CRS-SO', 14, 34, TO_TIMESTAMP('2022-01-10 13:20:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-12 00:07:00', 'YYYY-MM-DD HH24:MI:SS'), 33),
205, 'SO-PCR', 34, 54, TO_TIMESTAMP('2022-01-12 00:07:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-13 23:29:00', 'YYYY-MM-DD HH24:MI:SS'), 82),
206, 'PCR-SO', 48, 28, TO_TIMESTAMP('2021-10-26 11:53:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-26 17:44:00', 'YYYY-MM-DD HH24:MI:SS'), 45),
206, 'SO-CRS', 28, 8, TO_TIMESTAMP('2021-10-26 17:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-28 11:15:00', 'YYYY-MM-DD HH24:MI:SS'), 66),
206, 'CRS-CRS', 8, 2, TO_TIMESTAMP('2021-10-28 11:15:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-30 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), 52),
206, 'CRS-SO', 2, 22, TO_TIMESTAMP('2021-10-30 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-30 19:53:00', 'YYYY-MM-DD HH24:MI:SS'), 47),
206, 'SO-PCR', 22, 42, TO_TIMESTAMP('2021-10-30 19:53:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-01 03:09:00', 'YYYY-MM-DD HH24:MI:SS'), 11),
207, 'PCR-SO', 48, 28, TO_TIMESTAMP('2023-02-11 00:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2023-02-12 05:12:00', 'YYYY-MM-DD HH24:MI:SS'), 45),
207, 'SO-CRS', 28, 8, TO_TIMESTAMP('2023-02-12 05:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2023-02-14 01:42:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
207, 'CRS-CRS', 8, 10, TO_TIMESTAMP('2023-02-14 01:42:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2023-02-15 08:49:00', 'YYYY-MM-DD HH24:MI:SS'), 6),
207, 'CRS-SO', 10, 30, TO_TIMESTAMP('2023-02-15 08:49:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2023-02-16 15:31:00', 'YYYY-MM-DD HH24:MI:SS'), 61),
207, 'SO-PCR', 30, 50, TO_TIMESTAMP('2023-02-16 15:31:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2023-02-17 13:52:00', 'YYYY-MM-DD HH24:MI:SS'), 94),
208, 'PCR-SO', 47, 27, TO_TIMESTAMP('2020-02-26 08:16:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-02-27 08:13:00', 'YYYY-MM-DD HH24:MI:SS'), 44),
208, 'SO-CRS', 27, 7, TO_TIMESTAMP('2020-02-27 08:13:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-02-28 01:01:00', 'YYYY-MM-DD HH24:MI:SS'), 86),
208, 'CRS-CRS', 7, 17, TO_TIMESTAMP('2020-02-28 01:01:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-02-28 13:45:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
208, 'CRS-SO', 17, 37, TO_TIMESTAMP('2020-02-28 13:45:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-02-29 08:12:00', 'YYYY-MM-DD HH24:MI:SS'), 24),
208, 'SO-PCR', 37, 57, TO_TIMESTAMP('2020-02-29 08:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-02-29 17:31:00', 'YYYY-MM-DD HH24:MI:SS'), 15),
209, 'PCR-SO', 59, 39, TO_TIMESTAMP('2021-01-13 20:55:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-14 03:14:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
209, 'SO-CRS', 39, 19, TO_TIMESTAMP('2021-01-14 03:14:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-14 19:34:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
209, 'CRS-CRS', 19, 12, TO_TIMESTAMP('2021-01-14 19:34:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-15 07:10:00', 'YYYY-MM-DD HH24:MI:SS'), 20),
209, 'CRS-SO', 12, 32, TO_TIMESTAMP('2021-01-15 07:10:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-17 00:49:00', 'YYYY-MM-DD HH24:MI:SS'), 12),
209, 'SO-PCR', 32, 52, TO_TIMESTAMP('2021-01-17 00:49:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-18 14:57:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
210, 'PCR-SO', 49, 29, TO_TIMESTAMP('2022-05-28 05:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-05-29 15:13:00', 'YYYY-MM-DD HH24:MI:SS'), 44),
210, 'SO-CRS', 29, 9, TO_TIMESTAMP('2022-05-29 15:13:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-05-30 22:23:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
210, 'CRS-CRS', 9, 18, TO_TIMESTAMP('2022-05-30 22:23:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-01 06:28:00', 'YYYY-MM-DD HH24:MI:SS'), 77),
210, 'CRS-SO', 18, 38, TO_TIMESTAMP('2022-06-01 06:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-01 10:33:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
210, 'SO-PCR', 38, 58, TO_TIMESTAMP('2022-06-01 10:33:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-02 05:29:00', 'YYYY-MM-DD HH24:MI:SS'), 9),
211, 'PCR-SO', 53, 33, TO_TIMESTAMP('2021-09-12 23:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-13 23:07:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
211, 'SO-CRS', 33, 13, TO_TIMESTAMP('2021-09-13 23:07:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-14 15:24:00', 'YYYY-MM-DD HH24:MI:SS'), 77),
211, 'CRS-CRS', 13, 1, TO_TIMESTAMP('2021-09-14 15:24:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-14 20:13:00', 'YYYY-MM-DD HH24:MI:SS'), 94),
211, 'CRS-SO', 1, 21, TO_TIMESTAMP('2021-09-14 20:13:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-15 02:44:00', 'YYYY-MM-DD HH24:MI:SS'), 47),
211, 'SO-PCR', 21, 41, TO_TIMESTAMP('2021-09-15 02:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-15 15:55:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
212, 'PCR-SO', 54, 34, TO_TIMESTAMP('2022-06-13 04:48:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-13 12:19:00', 'YYYY-MM-DD HH24:MI:SS'), 96),
212, 'SO-CRS', 34, 14, TO_TIMESTAMP('2022-06-13 12:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-14 17:10:00', 'YYYY-MM-DD HH24:MI:SS'), 11),
212, 'CRS-CRS', 14, 2, TO_TIMESTAMP('2022-06-14 17:10:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-15 21:48:00', 'YYYY-MM-DD HH24:MI:SS'), 24),
212, 'CRS-SO', 2, 22, TO_TIMESTAMP('2022-06-15 21:48:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-17 19:54:00', 'YYYY-MM-DD HH24:MI:SS'), 28),
212, 'SO-PCR', 22, 42, TO_TIMESTAMP('2022-06-17 19:54:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-06-19 05:56:00', 'YYYY-MM-DD HH24:MI:SS'), 20),
213, 'PCR-SO', 57, 37, TO_TIMESTAMP('2021-03-19 04:48:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-20 17:32:00', 'YYYY-MM-DD HH24:MI:SS'), 20),
213, 'SO-CRS', 37, 17, TO_TIMESTAMP('2021-03-20 17:32:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-22 15:54:00', 'YYYY-MM-DD HH24:MI:SS'), 18),
213, 'CRS-CRS', 17, 7, TO_TIMESTAMP('2021-03-22 15:54:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-24 12:24:00', 'YYYY-MM-DD HH24:MI:SS'), 15),
213, 'CRS-SO', 7, 27, TO_TIMESTAMP('2021-03-24 12:24:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-25 20:36:00', 'YYYY-MM-DD HH24:MI:SS'), 41),
213, 'SO-PCR', 27, 47, TO_TIMESTAMP('2021-03-25 20:36:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-26 14:23:00', 'YYYY-MM-DD HH24:MI:SS'), 14),
214, 'PCR-SO', 44, 24, TO_TIMESTAMP('2021-11-07 10:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-07 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 86),
214, 'SO-CRS', 24, 4, TO_TIMESTAMP('2021-11-07 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-09 02:53:00', 'YYYY-MM-DD HH24:MI:SS'), 71),
214, 'CRS-CRS', 4, 12, TO_TIMESTAMP('2021-11-09 02:53:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-10 02:22:00', 'YYYY-MM-DD HH24:MI:SS'), 71),
214, 'CRS-SO', 12, 32, TO_TIMESTAMP('2021-11-10 02:22:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-10 15:21:00', 'YYYY-MM-DD HH24:MI:SS'), 96),
214, 'SO-PCR', 32, 52, TO_TIMESTAMP('2021-11-10 15:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-11 12:36:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
215, 'PCR-SO', 57, 37, TO_TIMESTAMP('2021-02-28 23:14:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-02 17:35:00', 'YYYY-MM-DD HH24:MI:SS'), 83),
215, 'SO-CRS', 37, 17, TO_TIMESTAMP('2021-03-02 17:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-03 05:12:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
215, 'CRS-CRS', 17, 11, TO_TIMESTAMP('2021-03-03 05:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-05 04:26:00', 'YYYY-MM-DD HH24:MI:SS'), 18),
215, 'CRS-SO', 11, 31, TO_TIMESTAMP('2021-03-05 04:26:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-06 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
215, 'SO-PCR', 31, 51, TO_TIMESTAMP('2021-03-06 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-07 18:48:00', 'YYYY-MM-DD HH24:MI:SS'), 73),
216, 'PCR-SO', 47, 27, TO_TIMESTAMP('2022-09-13 13:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-09-13 22:21:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
216, 'SO-CRS', 27, 7, TO_TIMESTAMP('2022-09-13 22:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-09-15 18:19:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
